20120920010814,M4_2,0240,12494300,-,2,14378,M4,0,0,0_Diag_TAG_OOB_Tact,291,100000,100000,100000
20120920010902,M4_2,0240,12494300,-,2,0014378,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46617,100000,100000,100000
20120920010939,M4_2,0240,12494300,-,2,14379,M4,0,0,0_Diag_TAG_OOB_Tact,272,100000,100000,100000
20120920011026,M4_2,0240,12494300,-,2,0014379,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46130,100000,100000,100000
20120920011111,M4_2,0240,12494300,-,2,14380,M4,0,0,0_Diag_TAG_OOB_Tact,288,100000,100000,100000
20120920011159,M4_2,0240,12494300,-,2,0014380,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47368,100000,100000,100000
20120920011233,M4_2,0240,12494300,-,2,14381,M4,0,0,0_Diag_TAG_OOB_Tact,294,100000,100000,100000
20120920011320,M4_2,0240,12494300,-,2,0014381,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46427,100000,100000,100000
20120920011349,M4_2,0240,12494300,-,2,14382,M4,0,0,0_Diag_TAG_OOB_Tact,4520,100000,100000,100000
20120920011437,M4_2,0240,12494300,-,2,0014382,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47114,100000,100000,100000
20120920011504,M4_2,0240,12494300,-,2,14383,M4,0,0,0_Diag_TAG_OOB_Tact,276,100000,100000,100000
20120920011552,M4_2,0240,12494300,-,2,0014383,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46778,100000,100000,100000
20120920011624,M4_2,0240,12494300,-,2,14384,M4,0,0,0_Diag_TAG_OOB_Tact,275,100000,100000,100000
20120920011712,M4_2,0240,12494300,-,2,0014384,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46973,100000,100000,100000
20120920011746,M4_2,0240,12494300,-,2,14385,M4,0,0,0_Diag_TAG_OOB_Tact,275,100000,100000,100000
20120920011833,M4_2,0240,12494300,-,2,0014385,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46231,100000,100000,100000
20120920011902,M4_2,0240,12494300,-,2,14386,M4,0,0,0_Diag_TAG_OOB_Tact,277,100000,100000,100000
20120920011949,M4_2,0240,12494300,-,2,0014386,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46893,100000,100000,100000
20120920012021,M4_2,0240,12494300,-,2,14387,M4,0,0,0_Diag_TAG_OOB_Tact,285,100000,100000,100000
20120920012108,M4_2,0240,12494300,-,2,0014387,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46258,100000,100000,100000
20120920012131,M4_2,0240,12494300,-,2,14388,M4,0,0,0_Diag_TAG_OOB_Tact,294,100000,100000,100000
20120920012218,M4_2,0240,12494300,-,2,0014388,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46564,100000,100000,100000
20120920012300,M4_2,0240,12494300,-,2,14389,M4,0,0,0_Diag_TAG_OOB_Tact,274,100000,100000,100000
20120920012348,M4_2,0240,12494300,-,2,0014389,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47483,100000,100000,100000
20120920012409,M4_2,0240,12494300,-,2,14390,M4,0,0,0_Diag_TAG_OOB_Tact,279,100000,100000,100000
20120920012456,M4_2,0240,12494300,-,2,0014390,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46756,100000,100000,100000
20120920012529,M4_2,0240,12494300,-,2,14391,M4,0,0,0_Diag_TAG_OOB_Tact,262,100000,100000,100000
20120920012616,M4_2,0240,12494300,-,2,0014391,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46503,100000,100000,100000
20120920012700,M4_2,0240,12494300,-,2,14392,M4,0,0,0_Diag_TAG_OOB_Tact,272,100000,100000,100000
20120920012747,M4_2,0240,12494300,-,2,0014392,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46319,100000,100000,100000
20120920012820,M4_2,0240,12494300,-,2,14393,M4,0,0,0_Diag_TAG_OOB_Tact,279,100000,100000,100000
20120920012907,M4_2,0240,12494300,-,2,0014393,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46738,100000,100000,100000
20120920012921,M4_2,0240,12494300,-,2,14394,M4,0,0,0_Diag_TAG_OOB_Tact,291,100000,100000,100000
20120920013009,M4_2,0240,12494300,-,2,0014394,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47171,100000,100000,100000
20120920013044,M4_2,0240,12494300,-,2,14395,M4,0,0,0_Diag_TAG_OOB_Tact,277,100000,100000,100000
20120920013131,M4_2,0240,12494300,-,2,0014395,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47303,100000,100000,100000
20120920013229,M4_2,0240,12494300,-,2,14396,M4,0,0,0_Diag_TAG_OOB_Tact,283,100000,100000,100000
20120920013317,M4_2,0240,12494300,-,2,0014396,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47046,100000,100000,100000
20120920013403,M4_2,0240,12494300,-,2,14397,M4,0,0,0_Diag_TAG_OOB_Tact,268,100000,100000,100000
20120920013449,M4_2,0240,12494300,-,2,0014397,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46041,100000,100000,100000
20120920013615,M4_2,0240,12494300,-,2,14398,M4,0,0,0_Diag_TAG_OOB_Tact,334,100000,100000,100000
20120920013705,M4_2,0240,12494300,-,2,0014398,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,49024,100000,100000,100000
20120920013718,M4_2,0240,12494300,-,2,14399,M4,0,0,0_Diag_TAG_OOB_Tact,288,100000,100000,100000
20120920013806,M4_2,0240,12494300,-,2,0014399,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47547,100000,100000,100000
20120920013846,M4_2,0240,12494300,-,2,14400,M4,0,0,0_Diag_TAG_OOB_Tact,281,100000,100000,100000
20120920013934,M4_2,0240,12494300,-,2,0014400,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47449,100000,100000,100000
20120920014103,M4_2,0240,12494300,-,2,14401,M4,0,0,0_Diag_TAG_OOB_Tact,265,100000,100000,100000
20120920014151,M4_2,0240,12494300,-,2,0014401,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47720,100000,100000,100000
20120920014242,M4_2,0240,12494300,-,2,14368,M4,0,0,0_Diag_TAG_OOB_Tact,293,100000,100000,100000
20120920014330,M4_2,0240,12494300,-,2,0014368,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47330,100000,100000,100000
20120920014524,M4_2,0240,12494300,-,2,14402,M4,0,0,0_Diag_TAG_OOB_Tact,279,100000,100000,100000
20120920014612,M4_2,0240,12494300,-,2,0014402,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47331,100000,100000,100000
20120920014659,M4_2,0240,12494300,-,2,14403,M4,0,0,0_Diag_TAG_OOB_Tact,287,100000,100000,100000
20120920014746,M4_2,0240,12494300,-,2,0014403,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46767,100000,100000,100000
20120920014850,M4_2,0240,12494300,-,2,14404,M4,0,0,0_Diag_TAG_OOB_Tact,271,100000,100000,100000
20120920014937,M4_2,0240,12494300,-,2,0014404,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46658,100000,100000,100000
20120920015050,M4_2,0240,12494300,-,2,14405,M4,0,0,0_Diag_TAG_OOB_Tact,269,100000,100000,100000
20120920015137,M4_2,0240,12494300,-,2,0014405,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46702,100000,100000,100000
20120920015323,M4_2,0240,12494300,-,2,14406,M4,0,0,0_Diag_TAG_OOB_Tact,274,100000,100000,100000
20120920015411,M4_2,0240,12494300,-,2,0014406,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46954,100000,100000,100000
20120920015459,M4_2,0240,12494300,-,2,14407,M4,0,0,0_Diag_TAG_OOB_Tact,285,100000,100000,100000
20120920015547,M4_2,0240,12494300,-,2,0014407,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47025,100000,100000,100000
20120920015714,M4_2,0240,12494300,-,2,14408,M4,0,0,0_Diag_TAG_OOB_Tact,289,100000,100000,100000
20120920015801,M4_2,0240,12494300,-,2,0014408,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46454,100000,100000,100000
20120920015857,M4_2,0240,12494300,-,2,14409,M4,0,0,0_Diag_TAG_OOB_Tact,272,100000,100000,100000
